Title,Description,Published Date,Video URL
Charlie Parker on Ornithology take 2,"Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo March 28, 1946 Radio Recorders Studios, ...",2020-06-19T01:55:00Z,https://www.youtube.com/watch?v=NKFHey_MCuY
Charlie Parker on Yardbird Suite take 1,"Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo March 28, 1946 Radio Recorders Studios, ...",2020-06-18T01:23:32Z,https://www.youtube.com/watch?v=bhZDjwMePe0
Charlie Parker on Moose the Mooche take 2,"Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo March 28, 1946 Radio Recorders Studios, ...",2020-06-16T15:07:45Z,https://www.youtube.com/watch?v=d67w2JVS-j8
Charlie Parker (1946) [NIGHT IN TUNISIA],"One of Charlie Parker's most legendary legendary recordings of ""Night In Tunisia"", featuring Charlie Parker - alto saxophone, ...",2021-03-19T18:43:01Z,https://www.youtube.com/watch?v=BZIupPHnPOM
&quot;Ornithology&quot; - Charlie Parker Septet (1946),"In January 1946, Ross Russell, the owner of the Tempo Music Shop in Hollywood, founded Dial Records with business partner ...",2024-07-24T14:00:24Z,https://www.youtube.com/watch?v=KN6VREUNXAo
Charlie Parker on Night in Tunisia take 2 march &#39;46,"Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo March 28, 1946 Radio Recorders Studios, ...",2020-06-24T03:26:43Z,https://www.youtube.com/watch?v=BloKOIR3rFY
Be-Bop (D 1024 A) / Howard McGhee Quintet,Be-Bop (D 1024 A) Howard McGhee Quintet Dial 1007 A Howard McGhee(tp) Charlie Parker(as) Jimmy Bunn(p) Bob ...,2018-02-08T02:31:27Z,https://www.youtube.com/watch?v=X3sdDUIZtYY
Lover Man - Charlie Parker - 1946,"Lover Man Jazz Charlie Parker Instrumental Writers: Jimmy Davis, Ram Ramirez, Jimmy Sherman Charlie Parker (Alto ...",2021-04-15T17:15:04Z,https://www.youtube.com/watch?v=t9hw4HNkby4
Thermodynamics (D 1026 C) / Howard McGhee Quintet,Thermodynamics (D 1026 C) Howard McGhee Quintet Dial 1020 B Howard McGhee(tp) Jimmy Bunn(p) Bob Kesterson(b) Roy ...,2018-02-08T02:34:38Z,https://www.youtube.com/watch?v=mn_XRdWdIPw
Be- Bop - Howard McGhee - 1946,Be-Bop Bebop Howard McGhee Quintet Instrumental Writer: Dizzy Gillespie Howard McGhee (Trumpet) Charlie Parker (Alto ...,2021-04-20T18:00:30Z,https://www.youtube.com/watch?v=vHSG6iVjZU0
Charlie Parker on Moose the Mooche take 1,"Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo March 28, 1946 Radio Recorders Studios, ...",2020-06-16T00:40:25Z,https://www.youtube.com/watch?v=M-ZdBlPXvSA
"Charlie Parker on Cheers (take 3) -  Feb. 26, 1947","Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo February 26, 1947 C.P. MacGregor Studios, ...",2020-07-29T18:58:26Z,https://www.youtube.com/watch?v=AKh_SfyAQo0
"Charlie Parker on Blues 2 Feb. 1, &#39;47","Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo February 1, 1947 Chuck Copely's apartment, ...",2020-06-29T23:46:19Z,https://www.youtube.com/watch?v=JOIzHfpnqn0
Charlie Parker on Night in Tunisia take 1 march &#39;46,"Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo March 28, 1946 Radio Recorders Studios, ...",2020-06-20T14:31:20Z,https://www.youtube.com/watch?v=R5UMxU1ncQ4
"Charlie Parker on Home Cookin&#39; 3 (I Got Rhythm) -  Feb. 1, &#39;47","Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo February 1, 1947 Chuck Copely's apartment, ...",2020-07-08T00:20:30Z,https://www.youtube.com/watch?v=mL2bX3iA5gg
Charlie Parker — &quot;Relaxin&#39; At Camarillo&quot; (1947) Concert Pitch transcription,My website — http://colingordonmusic.com/ New book now available — A Practical Approach to Odd Meters ...,2020-04-02T19:39:41Z,https://www.youtube.com/watch?v=JMTfc3yTdbs
"Charlie Parker on Yardbird Suite - March 2, 1947","Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo March 2, 1947 at the Hi-De-Ho Club, Los Angeles, ...",2020-08-21T12:18:57Z,https://www.youtube.com/watch?v=eBVT7NXrGYk
"Charlie Parker on Moose the Mooche - March 9, 1947","Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo March 9, 1947 at the Hi-De-Ho Club, Los Angeles, ...",2021-03-05T14:32:32Z,https://www.youtube.com/watch?v=OstNKjJOBoc
"Charlie Parker on Buzzy I - May 8, 1947","Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo May 8, 1947 at the Harris Smith Studios in New ...",2021-08-14T14:19:34Z,https://www.youtube.com/watch?v=lRnkFRiGykQ
Charlie Parker (1947) FIRST RECORDING [DONNA LEE],The first recording of Donna Lee comes from a recording session for Savoy Records in 1947. Four takes were recorded and it was ...,2021-01-29T16:29:26Z,https://www.youtube.com/watch?v=hQaucph0MEE
Chasing The Bird / Charlie Parker&#39;s All Stars,Chasing The Bird Charlie Parker's All Stars Savoy 977-A (SAV 53421-4) Miles Davis(tp) Charlie Parker(as) Bud Powell(p) Tommy ...,2018-08-30T04:15:29Z,https://www.youtube.com/watch?v=0D5S-rhKzMs
"Charlie Parker on Buzzy III - May 8, 1947","Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo May 8, 1947 at the Harris Smith Studios in New ...",2021-08-17T14:32:56Z,https://www.youtube.com/watch?v=4b6LP1sAIA0
Cheryl / Charlie Parker&#39;s All Stars,Cheryl Charlie Parker's All Stars Savoy 952-B (SAV 53422-2) Miles Davis(tp) Charlie Parker(as) Bud Powell(p) Tommy Potter(b) ...,2018-08-30T04:17:16Z,https://www.youtube.com/watch?v=x-M75EnVYig
"Charlie Parker All Stars &quot;Cheryl&quot; (1947) Miles Davis, Bud Powell,Tommy Potter, Max Roach","Charlie Parker All Stars ""Cheryl"" (1947) Miles Davis, Bud Powell,Tommy Potter, Max Roach.",2019-07-15T00:12:59Z,https://www.youtube.com/watch?v=ezX2rG2kOCM
"Charlie Parker on Donna Lee V - May 8, 1947","Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo May 8, 1947 at the Harris Smith Studios in New ...",2021-08-11T21:14:36Z,https://www.youtube.com/watch?v=I1FxCQihhqM
"Charlie Parker on Chasin&#39; the Bird IV - May 8, 1947","Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo May 8, 1947 at the Harris Smith Studios in New ...",2021-08-13T14:57:22Z,https://www.youtube.com/watch?v=A5SVC4P1ZYE
"Charlie Parker on Buzzy IV - May 8, 1947","Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo May 8, 1947 at the Harris Smith Studios in New ...",2021-08-17T20:41:43Z,https://www.youtube.com/watch?v=HXAi4DzckQo
"Charlie Parker on Buzzy II - May 8, 1947","Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo May 8, 1947 at the Harris Smith Studios in New ...",2021-08-15T13:20:10Z,https://www.youtube.com/watch?v=rE2htbRp5d0
Dizzy Gillespie and Charlie Parker at Carnegie Hall NYC 1947,"A number of artists contributed to the invention of Bebop. But whenever I dream of a band to play this music, Dizzy Gillespie and ...",2018-12-06T16:08:48Z,https://www.youtube.com/watch?v=3sNGD25lJR4
"Charlie Parker on Koko - Sept. 4, 1948","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo Place: Royal Roost, New York Group: Charlie Parker Quintet with Miles ...",2022-12-13T21:47:37Z,https://www.youtube.com/watch?v=GYIO9JXx8Ko
Dizzy Gillespie with Charlie Parker live on Jubillee - 1945 (audio only),"Dizzy Gillespie and Charlie Parker, together with Milt Jackson on vibes, Al Haig on piano, Ray Brown on bass and Stan Levey on ...",2021-03-28T18:10:39Z,https://www.youtube.com/watch?v=72Om2twwm8U
Charlie Parker - Embraceable You (26.10.1947),"Charles Parker Jr.” (August 29, 1920 – March 12, 1955), nicknamed ""Bird"" or ""Yardbird"", was an American jazz saxophonist, band ...",2022-01-29T19:01:44Z,https://www.youtube.com/watch?v=2mLVT_3o0Dw
Jazz For Curious Listeners: The Greatest Concerts - Bird and Diz,"The Great Concerts: Charlie Parker and Dizzy Gillespie Jazz For Curious Listeners Bird and Diz, as they were known, were one of ...",2020-07-27T21:52:47Z,https://www.youtube.com/watch?v=RwPunBaF5HY
"Groovin&#39; High (Live At The Royal Roost, 1949 / 1)","Provided to YouTube by Universal Music Group Groovin' High (Live At The Royal Roost, 1949 / 1) · Charlie Parker · Miles Davis ...",2018-12-20T10:25:18Z,https://www.youtube.com/watch?v=G6mYXX3dxxU
Charlie Parker – Live And Private Recordings In Chronological Order vol 2  (1949),"The label is Black Saint, named after a recordshop in Milan which was active in the 80's. #C1 to D1; Concert, Cinema Colisée, ...",2021-05-04T15:13:35Z,https://www.youtube.com/watch?v=5_8I2oWmibw
"Charlie Parker on Bird of Paradise 1 - October 28, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo October 28, 1947 at WOR Studios, New York with Charlie Parker Quintet ...",2021-11-15T19:03:00Z,https://www.youtube.com/watch?v=1kvrNeHzOus
"Charlie Parker on The Hymn 2 - October 28, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo October 28, 1947 at WOR Studios, New York with Charlie Parker Quintet ...",2021-11-15T01:15:22Z,https://www.youtube.com/watch?v=vuHD_sRQ5AU
"Charlie Parker on Embraceable You 1 - October 28, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo October 28, 1947 at WOR Studios, New York with Charlie Parker Quintet ...",2021-11-19T14:53:50Z,https://www.youtube.com/watch?v=cYlHw7ppR8Y
"Charlie Parker on Bongo Bop 2 - October 28, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo October 28, 1947 at WOR Studios, New York with Charlie Parker Quintet ...",2021-11-03T19:01:06Z,https://www.youtube.com/watch?v=J5kpvoOEEPc
"Charlie Parker  - Dewey Square, Take A, October 28th, 1947","Upon their return to New York in April of 1947, Doris and Bird lived at the Dewey Square Hotel in Harlem for a year, then moved ...",2024-07-11T08:14:57Z,https://www.youtube.com/watch?v=yF1XJ03ss_w
"Charlie Parker on Bongo Bop 1 - October 28, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo October 28, 1947 at WOR Studios, New York with Charlie Parker Quintet ...",2021-11-03T14:26:42Z,https://www.youtube.com/watch?v=GNaXAkbQox0
"Charlie Parker on The Hymn 1 - October 28, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo October 28, 1947 at WOR Studios, New York with Charlie Parker Quintet ...",2021-11-14T14:06:55Z,https://www.youtube.com/watch?v=WRTzpf5uVOI
"Charlie Parker on Bird of Paradise 2 - October 28, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo October 28, 1947 at WOR Studios, New York with Charlie Parker Quintet ...",2021-11-16T17:20:26Z,https://www.youtube.com/watch?v=TjPOzW_z9qI
"Charlie Parker on Embraceable You 2 - October 28, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo October 28, 1947 at WOR Studios, New York with Charlie Parker Quintet ...",2021-11-21T03:52:31Z,https://www.youtube.com/watch?v=fso5IlYbvWE
"17  Charlie Parker   Bongo Bop New York, October 28, 1947",CA - Charlie Parker - Bird Of Paradise https://t.me/Still_video/40 https://t.me/pics_yura15cbx/2590 Cellular Automata music.,2023-10-25T14:23:28Z,https://www.youtube.com/watch?v=Wyt_qa8ckEM
"Charlie Parker on Bird Feathers - November 4, 1947 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo November 4, 1947 at WOR Studios, New York with Charlie Parker Quintet ...",2021-11-22T00:10:51Z,https://www.youtube.com/watch?v=N1pL1PKIpts
"Charlie Parker on Klactoveesedstene 1 - November 4, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo November 4, 1947 at WOR Studios, New York with Charlie Parker Quintet ...",2021-11-22T14:31:30Z,https://www.youtube.com/watch?v=2X6o-iBJVpc
"Charlie Parker on Klactoveesedstene 2 - November 4, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo November 4, 1947 at WOR Studios, New York with Charlie Parker Quintet ...",2021-11-22T18:42:46Z,https://www.youtube.com/watch?v=y8-NouzArns
"Charlie Parker on My Old Flame - November 4, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo November 4, 1947 at WOR Studios, New York with Charlie Parker Quintet ...",2021-11-24T23:26:57Z,https://www.youtube.com/watch?v=3iLOGcOX_EY
"Charlie Parker on Don&#39;t Blame Me - November 4, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo November 4, 1947 at WOR Studios, New York with Charlie Parker Quintet ...",2021-12-06T15:14:23Z,https://www.youtube.com/watch?v=e8BseYHsNRY
Charlie Parker Quintet - Scrapple From The Apple,"Charlie Parker (as), Miles Davis (tp), Duke Jordan (p), Tommy Potter (b), Max Roach (ds) recorded NYC, November 4, 1947.",2018-04-02T10:10:05Z,https://www.youtube.com/watch?v=LjMtrSeb3jU
"Charlie Parker on Out of Nowhere 1 - November 4, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo November 4, 1947 at WOR Studios, New York with Charlie Parker Quintet ...",2021-11-26T16:12:09Z,https://www.youtube.com/watch?v=SJ5rS5WiEQA
Charlie Parker (1947) FIRST RECORDING [DONNA LEE],The first recording of Donna Lee comes from a recording session for Savoy Records in 1947. Four takes were recorded and it was ...,2021-01-29T16:29:26Z,https://www.youtube.com/watch?v=hQaucph0MEE
Charlie Parker - Klact-Oveeseds-Tene (04.11.1947),"Charles Parker Jr.” (August 29, 1920 – March 12, 1955), nicknamed ""Bird"" or ""Yardbird"", was an American jazz saxophonist, band ...",2022-01-29T19:09:07Z,https://www.youtube.com/watch?v=uomH0eFlv3o
"Charlie Parker on Out of Nowhere 2 - November 4, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo November 4, 1947 at WOR Studios, New York with Charlie Parker Quintet ...",2021-11-28T23:33:33Z,https://www.youtube.com/watch?v=qGQVfqIFMGQ
Charlie Parker in a Repetition - December 1947,"Transcription Rémi Bolduc Charlie Parker Alto Sax Solo Place: Carnegie Hall, New York Group: Neal Hefti's Orchestra This ...",2022-01-02T14:26:49Z,https://www.youtube.com/watch?v=TVHsIv27jBA
REPETITION / STRINGS THEME (Live ver.),Provided to YouTube by NexTone Inc. REPETITION / STRINGS THEME (Live ver.) · CHARLIE PARKER · NEAL HEFTI PERFECT ...,2023-07-25T07:50:44Z,https://www.youtube.com/watch?v=N2ze_p6K2HM
Repetition (Live No. 1),Provided to YouTube by The Orchard Enterprises Repetition (Live No. 1) · Charlie Parker · Neal Hefti Parker Plus Strings ℗ 1983 ...,2022-11-11T22:45:14Z,https://www.youtube.com/watch?v=7oe_4Sie8rA
Charlie Parker - Repetition,"Charlie Parker With Neil Hefti Orchestra - Repetition. Recorded December 11, 1947.",2009-06-28T16:05:48Z,https://www.youtube.com/watch?v=l10zjt-3CGc
Repetition (Live At Carnegie Hall / 1950),Provided to YouTube by Universal Music Group Repetition (Live At Carnegie Hall / 1950) · Charlie Parker Charlie Parker With ...,2018-08-14T21:16:06Z,https://www.youtube.com/watch?v=dISL_MLlOPA
Repetition,Provided to YouTube by Universal Music Group Repetition · Charlie Parker Charlie Parker With Strings: Complete Master Takes ...,2018-08-10T20:36:01Z,https://www.youtube.com/watch?v=vbb8iipRMDk
Charlie Paker NIGHT IN TUNISIA -b (1988),Charlie Parker – Night In Tunisia (1988) A-1 (1) Dizzy Gillespie's Rebop Six Dizzy Atmosphere Written By – Dizzy Gillespie 3:56 ...,2021-08-16T14:55:47Z,https://www.youtube.com/watch?v=kdQmSrrVwts
Charlie Parker in a Repetition - December 1947,"Transcription Rémi Bolduc Charlie Parker Alto Sax Solo Place: Carnegie Hall, New York Group: Neal Hefti's Orchestra This ...",2022-01-02T14:26:49Z,https://www.youtube.com/watch?v=TVHsIv27jBA
Charlie Parker (1947) LIVE RECORDING [CONFIRMATION],"Recorded live at Carnegie Hall in New York on September 29, 1947. Featuring Charlie Parker – alto saxophone, Dizzy Gillespie ...",2021-03-30T15:17:28Z,https://www.youtube.com/watch?v=o7Lz1FkMTw8
Charlie Parker Quintet: Carnegie Hall 12/24/49 pt 4,"As a music enthusiast, I can't help to feel that a lot of great music was created way before I was born, and I have pangs of ...",2018-02-28T20:12:57Z,https://www.youtube.com/watch?v=orXq-8EbfYA
Charlie Parker-The Bird,"Charlie Parker Quartet-Recording session,Carnegie Hall,New York,December 1947 Charlie Parker(alto sax),Hank Jones(piano) ...",2012-02-11T19:29:58Z,https://www.youtube.com/watch?v=KYQCwoas3rk
JAZZHITS 2024 - Charlie Parker - The Bird,"Charlie Parker - The Bird Charlie Parker Quartet-Recording session,Carnegie Hall,New York,December 1947 Charlie Parker(alto ...",2024-03-27T13:36:41Z,https://www.youtube.com/watch?v=VQShmpEx8HE
"Koko (Live At Carnegie Hall, 1947)","Provided to YouTube by Universal Music Group Koko (Live At Carnegie Hall, 1947) · Charlie Parker The Complete Live ...",2018-12-20T10:18:33Z,https://www.youtube.com/watch?v=tGHKbhc_6KU
"Ko-Ko  - Charlie Parker Quintet (live, 1949)","""The Stars Of Modern Jazz"", Carnegie Hall, NYC, 24 dec 1949 Red Rodney (tp) Chartlie Parker (as) Al Haig (p) Tommy Potter (b) ...",2021-10-29T19:27:04Z,https://www.youtube.com/watch?v=_eXvRcSZF2k
"Charlie Parker All Stars &quot;Cheryl&quot; (1947) Miles Davis, Bud Powell,Tommy Potter, Max Roach","Charlie Parker All Stars ""Cheryl"" (1947) Miles Davis, Bud Powell,Tommy Potter, Max Roach.",2019-07-15T00:12:59Z,https://www.youtube.com/watch?v=ezX2rG2kOCM
"Charlie Parker on Cheryl - May 8, 1947",Transcription Rémi Bolduc www.remibolduc.com Charlie Parker Alto sax solo This one is such a great solo. 100% Parker.,2021-08-13T19:32:02Z,https://www.youtube.com/watch?v=WWg6g8P6q3I
"Charlie Parker on Crazeology 2 -  December 17, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo Date: December 14, 1947 Place: WOR Studios, New York Group: Charlie ...",2021-12-28T18:11:43Z,https://www.youtube.com/watch?v=DUS2P40X_Xs
"Charlie Parker on Charlie&#39;s Wig 2 -  December 17, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo Date: December 14, 1947 Place: WOR Studios, New York Group: Charlie ...",2021-12-27T02:52:38Z,https://www.youtube.com/watch?v=kxSpWoNzAOs
"Charlie Parker on Crazeology 1 -  December 17, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo Date: December 14, 1947 Place: WOR Studios, New York Group: Charlie ...",2021-12-28T15:52:34Z,https://www.youtube.com/watch?v=5BpKQ3FzboE
"Charlie Parker on Crazeology 4 -  December 17, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo Date: December 14, 1947 Place: WOR Studios, New York Group: Charlie ...",2021-12-29T10:07:25Z,https://www.youtube.com/watch?v=AcwjgWH0CmM
"Charlie Parker on Bongo Beep 2 -  December 17, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo Date: December 14, 1947 Place: WOR Studios, New York Group: Charlie ...",2021-12-28T01:07:04Z,https://www.youtube.com/watch?v=_RdYEY_JpGI
"Charlie Parker on Big Foot 1 (Drifting On A Reed) -  December 17, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo Date: December 14, 1947 Place: WOR Studios, New York Group: Charlie ...",2021-12-25T21:36:10Z,https://www.youtube.com/watch?v=ps8kiaEPf9o
"Charlie Parker on How Deep Is The Ocean 1 -  December 17, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo Date: December 14, 1947 Place: WOR Studios, New York Group: Charlie ...",2021-12-29T18:05:07Z,https://www.youtube.com/watch?v=q_BWhbp-hlA
"Charlie Parker on Quasimodo 1 -  December 17, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo Date: December 14, 1947 Place: WOR Studios, New York Group: Charlie ...",2021-12-26T02:57:29Z,https://www.youtube.com/watch?v=BcR5nQewVmc
"Charlie Parker on Charlie&#39;s Wig 1 -  December 17, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo Date: December 14, 1947 Place: WOR Studios, New York Group: Charlie ...",2021-12-26T16:50:15Z,https://www.youtube.com/watch?v=VZVESEPinOM
"Charlie Parker on Crazeology 3 -  December 17, 1947","Transcription Rémi Bolduc Charlie Parker Alto Sax Solo Date: December 14, 1947 Place: WOR Studios, New York Group: Charlie ...",2021-12-28T21:05:13Z,https://www.youtube.com/watch?v=dsTuzEp44a8
Bird Gets The Worm / Charlie Parker&#39;s All Stars,Bird Gets The Worm Charlie Parker's All Stars Savoy 45-309-B (SL45-701 20X) Miles Davis(tp); Charlie Parker(as); Duke ...,2023-10-07T03:11:02Z,https://www.youtube.com/watch?v=iABcIAMLMhg
Bird Gets The Worm / Charlie Parker All Stars,Bird Gets The Worm Charlie Parker All Stars Savoy 952-A (D833-3) Miles Davis(tp) Charlie Parker(as) Duke Jordan(p) Tommy ...,2018-08-30T04:18:46Z,https://www.youtube.com/watch?v=a3taSeKwJas
